	Episesarma_versicolor1	Episesarma_versicolor2	Episesarma_versicolor3	Parasesarma_affine	Parasesarma_continentale	Orisarma_dehaani1	Orisarma_dehaani2	Orisarma_dehaani3	Orisarma_intermedium	Orisarma_sinense	Clistocoeloma_villosum	Fasciarma_fasciatum	Macrophthalmus_definitus1	Macrophthalmus_definitus2	Macrophthalmus_definitus3	Mictyris_brevidactylus	Metaplax_longipes1	Metaplax_longipes2	Metaplax_longipes3	Metaplax_tredecim1	Metaplax_tredecim2	Metaplax_tredecim3	Metaplax_tredecim4	Gelasimus_borealis1	Gelasimus_borealis2	Gelasimus_borealis3	Tubuca_arcuata1	Tubuca_arcuata2	Paraleptuca_splendida1	Paraleptuca_splendida2	Ocypode_ceratophthalmus	Hemigrapsus_penicillatus	Metopograpsus_frontalis1	Metopograpsus_frontalis2	Metopograpsus_frontalis3	Etisus_laevimanus	Leptodius_affinis	Thalamita_danae1	Thalamita_danae2	Scylla_paramamosain	Epixanthus_frontalis1	Epixanthus_frontalis2	Epixanthus_frontalis3
Unclassified Paludibacteraceae	24	3771	55	57	0	10	2	0	0	10	21	0	14	6	0	0	0	0	0	0	0	112	0	4	3	2	2	0	0	0	0	0	0	0	6	0	0	0	0	0	5	0	17
Unclassified Parachlamydiaceae	86	1827	50	4	0	11	18	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	9	2	0	0	0	0	6	0	0	0	0
Unclassified Parachlamydiales	10	877	13	40	0	2	5	16	0	21	65	4	0	0	0	0	0	4	10	0	0	0	0	0	0	2	86	55	0	78	0	0	12	22	13	67	0	0	0	0	8	0	0
Unclassified Parvibaculaceae	66	1744	282	441	137	13	2	0	0	0	0	0	386	472	199	36	10	321	31	183	165	462	86	1837	1077	758	4641	298	116	126	0	0	1834	922	283	339	0	6	22	0	0	3	58
Unclassified Parvularculaceae	5	292	24	36	4	0	0	0	114	0	4	969	45	19	12	302	16	30	2	15	8	25	14	166	112	63	147	0	0	114	0	6	304	82	108	120	12	0	0	0	0	12	24
Unclassified Parvularculales	0	28	4	0	0	8	0	0	58	0	0	269	0	0	0	0	0	7	2	0	0	6	0	52	36	8	28	0	0	12	0	0	51	19	9	62	0	6	0	0	0	0	14
Unclassified Pasteurellaceae	202	1611	156	1407	2	677	35	46	56	30	84	298	425	313	488	14	657	1735	569	672	680	574	670	379	355	164	780	163	0	103	52	33	1063	792	1127	173	92	59	447	49	578	1598	2229
Unclassified Pasteurellales	86	166	50	820	0	76	28	71	32	6	101	145	574	409	598	46	96	226	97	183	156	119	141	17	31	6	85	380	0	61	0	34	410	223	442	26	45	28	139	0	150	207	152
Unclassified Patulibacteraceae	0	8	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Pectobacteriaceae	93	121	26	39	10	45	40	0	43	586	6	6	6	7	7	35	0	0	22	2	20	8	12	15	12	8	0	0	0	14	0	12	273	97	239	160	23	0	44	0	4	0	14
Unclassified Pelagibacteraceae	12	24	13	0	2	12	0	0	0	0	0	0	0	0	0	8	0	10	2	5	2	12	14	3	2	2	24	24	0	6	0	0	31	4	27	27	0	8	0	0	8	0	31
Unclassified Pelagibacterales	24	128	2	29	10	0	0	0	0	8	0	6	34	12	4	134	0	14	20	10	18	34	17	50	30	37	70	0	0	254	0	22	151	60	39	625	33	30	8	10	11	12	99
Unclassified Peptococcaceae	27	214	11	84	0	69	6	28	4	6	0	23	4	4	0	205	0	0	0	0	0	4	6	6	16	1	94	79	0	10	0	0	50	27	23	28	9	0	0	0	37	25	58
Unclassified Peptoniphilaceae	0	9	13	0	0	80	19	54	0	0	41	61	0	0	0	27	0	0	30	4	2	68	19	349	164	40	0	0	0	0	308	0	36	22	2	451	0	0	0	44	0	16	8
Unclassified Peptostreptococcaceae	28	376	25	423	0	2231	75	1743	196	205	126	894	0	0	0	1775	30	80	240	33	37	170	110	427	351	39	390	82	0	85	22	32	112	34	149	75	156	14	38	154	3819	1226	5434
Unclassified Persicobacteraceae	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	14
Unclassified Petrotogaceae	0	8	0	0	0	6	2	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	101	0	0	10
Unclassified Petrotogales	0	8	0	0	0	2	6	34	0	18	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	12	14	6	0	0	0	8	0	0	2	17
Unclassified Phycisphaeraceae	2	262	18	127	0	0	0	0	11	6	0	0	51	47	46	334	4	32	12	2	11	18	2	98	76	39	221	0	16	72	0	26	128	109	134	1235	0	4	0	0	31	30	541
Unclassified Phycisphaerae	302	57055	237	655	57	275	25	46	0	59	22	203	798	652	351	1787	141	907	528	236	369	638	352	1760	1254	867	2494	51	637	986	34	148	3682	2614	14726	4141	251	775	25	10	466	773	20315
Unclassified Phycisphaerales	122	31115	99	402	8	284	27	0	0	70	0	152	499	510	142	202	72	73	42	26	37	135	72	500	429	336	521	155	520	357	146	38	1914	887	11453	1046	6	44	286	0	233	66	5681
Unclassified Phyllobacteriaceae	1314	52278	2849	1562	2252	4792	3211	1411	8	1329	326	4101	4264	2257	1324	946	108	510	178	1468	896	3825	1513	2929	3179	1313	11283	308	2315	6399	18	122	3953	6155	2471	20504	25	162	259	0	11575	4123	1415
Unclassified Pirellulaceae	667	28444	3619	15721	653	220	240	42	0	66	59	1188	6843	5246	3000	19118	66	703	106	646	444	5052	1375	23042	16758	10212	38388	1873	45060	118991	1214	341	14793	21662	26470	179145	21	685	637	0	55891	1444	421
Unclassified Pirellulales	207	14776	761	2940	114	309	147	53	2	103	228	1128	1422	1085	564	5614	38	375	50	150	222	992	248	5940	4168	2777	15993	267	7254	24103	599	148	3657	4106	5069	31947	10	428	167	0	16206	1217	327
Unclassified Piscirickettsiaceae	16	65	27	62	2	0	8	0	19	0	73	0	19	35	14	32	1	95	21	41	30	33	4652	49	47	18	212	15	0	93	0	24	179	52	80	168	0	64	0	0	411	89	763
Unclassified Planctomycetaceae	557	30023	1279	19100	181	394	281	102	8	157	863	7695	2524	2164	1212	8648	155	1056	161	303	254	1956	501	12536	9815	6970	86272	1338	11391	24197	205	461	10578	9510	9671	35801	31	713	316	0	9420	1341	1701
Unclassified Planctomycetales	113	5420	271	3732	27	89	30	17	12	61	176	1761	582	558	261	2684	48	188	54	106	97	441	148	2134	1436	1003	15671	110	4132	6326	48	116	1598	1448	1324	8043	21	115	58	0	9300	538	429
Unclassified Planctomycetes	4795	308687	11983	71999	2700	5542	3200	1463	222	1877	4925	27667	32832	25040	19759	129679	21133	10967	1298	3772	3324	18960	5462	103041	75502	50465	347624	10075	124589	279876	7085	8107	74975	78485	85889	400188	467	5750	3306	70	1717269	38898	324883
Unclassified Planctomycetia	2478	117974	7678	50010	1443	3633	1885	837	51	848	2730	15713	15222	12010	6403	69353	377	3334	409	1570	1298	11110	3057	63584	46875	30255	193546	4130	83581	196813	6018	2586	42954	48886	54913	308352	62	4157	1999	0	188332	26067	6741
Unclassified Planococcaceae	0	46	0	60	0	47	10	79	0	0	6	72	2	8	0	108	26	0	0	3	6	20	14	0	0	0	41	142	0	0	0	0	0	0	0	4	0	0	0	7	30	15	44
Unclassified Pleioneaceae	0	44	4	5	0	0	0	0	0	0	0	0	6	4	4	0	0	0	0	6	0	2	0	25	29	9	2	6	0	0	12	0	19	8	2	40	10	32	0	0	0	0	0
Unclassified Pleurocapsales	89	182	12	254	8	30	55	42	0	558	0	120	62	177	105	788	609	167	61	169	191	1345	2267	385	361	296	12554	250	1446	14973	103	81	7309	645	365	1073	1629	40	83	0	122	161	0
Unclassified Polyangiaceae	4	367	8	442	2	52	313	14	0	115	52	880	14	16	0	36	4	369	2	0	0	28	0	88	38	37	32940	991	284	50	0	56	102	48	90	222	0	0	4	0	0	6	132
Unclassified Pontiellaceae	297	6612	319	26	2	0	0	0	32	0	0	0	20	32	42	83	0	38	2	0	4	6	2	66	34	10	353	10	0	20	0	0	104	19	149	585	0	519	0	0	6	5	0
Unclassified Porphyromonadaceae	15	24	16	14	0	0	0	0	6	0	0	139	0	0	0	51	0	6	4	0	0	0	0	0	0	0	5477	126	0	10	0	62	39	6	54	0	0	10	0	0	6303	4355	2917
Unclassified Porticoccaceae	49	525	48	76	15	12	0	0	0	0	0	23	1098	1212	144	368	0	61	15	18	63	85	42	386	239	158	130	0	16	91	53	105	975	277	764	1303	0	159	0	0	47	14	23
Unclassified Prevotellaceae	55	372	92	41	0	24	0	15	13	10	34	8	0	0	0	29	229	172	198	2	4	39	19	36	47	8	541	2	0	20	33	107	10	0	10	0	0	0	0	0	3019	1448	5745
Unclassified Prochloraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	8	12	0	0	2	0	0	14	14	2	2	14	0	0	0	0	0	0
Unclassified Prochlorotrichaceae	0	9	2	0	0	0	0	0	0	0	0	0	33	11	8	0	0	0	0	0	0	6	0	2	4	2	0	0	24	480	0	0	10	0	0	18	0	0	0	0	0	0	0
Unclassified Prolixibacteraceae	51536	259740	97969	24627	42	1453	4	19	2858	523	8895	114179	109	180	49	6078	829	855	4518	7059	3289	14961	13327	210	209	105	8780	953	58	660	0	7352	689	326	383	352	11	12	6	170	119081	42354	105143
Unclassified Promicromonosporaceae	21	1723	75	247	4	1026	7975	392	0	4149	104	205	26	12	2	43	0	0	0	6	1	24	23	24	21	4	913	4	94	114	0	0	38	713	32	7	0	0	0	0	0	14	0
Unclassified Propionibacteriaceae	190	5793	2250	282	30	12291	10040	1935	0	775	18	181	64	29	6	396	0	36	2	32	7	59	59	246	556	132	15907	618	1619	11147	0	10	474	7789	621	538	0	22	277	0	70	58	9
Unclassified Propionibacteriales	399	33899	4240	443	201	19501	19705	6552	34	4556	954	694	685	331	218	1432	30	332	6	152	53	730	138	1081	863	540	37856	1481	3842	5968	0	24	772	9652	2218	741	0	6	736	0	1050	163	251
Unclassified Propylenellaceae	0	31	2	0	0	0	0	0	0	0	0	0	8	17	0	0	0	0	0	0	0	0	0	5	6	8	0	0	0	18	0	0	4	2	1	14	0	0	0	0	0	0	0
Unclassified Proteinivoraceae	0	0	0	0	0	3	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Proteobacteria	183253	1238259	178167	295080	35474	126418	80987	51623	156639	228007	140981	288140	262132	264192	116887	713869	176264	600122	219948	65426	93478	170372	108056	904973	658942	343655	2139407	157596	164381	780567	2148163	129675	849238	361278	562546	2390311	90327	95942	100529	11836	893677	974213	1299945
Unclassified Pseudanabaenaceae	0	0	0	0	0	10	0	0	0	0	0	0	2	14	2	0	0	10	0	0	0	0	0	35	30	13	8	0	0	65	0	0	16	24	0	20	0	8	0	0	0	0	0
Unclassified Pseudoalteromonadaceae	512	5630	388	829	16	98	0	28	297	979	0	605	48	71	24	175	113	165	174	21	20	32	26	237	152	130	134	58	28	226	1324	76	429	143	302	575	16	160	33	0	114	62	321
Unclassified Pseudobacteriovoracaceae	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Pseudomonadaceae	820	3362	671	963	29	1650	688	628	161	8786	603	3888	821	744	411	3001	385	1050	243	319	334	518	409	1566	1155	824	5614	323	132	459	58	685	1779	910	1310	5401	78	473	272	0	2221	518	2990
Unclassified Pseudomonadales	27244	10804	25492	13315	1639	26458	33416	21753	42755	23939	45642	69561	17154	12795	19023	32082	28058	51641	32198	44340	37174	34353	41345	15586	14448	14473	11881	4470	1450	2122	5621	17448	12280	9089	13795	18320	24764	5386	15865	0	10361	4774	6671
Unclassified Pseudonocardiaceae	124	7818	385	347	90	4132	5655	1632	0	6143	2578	798	292	169	87	469	14	126	1	78	23	257	64	306	236	130	7613	67	1250	1230	2	30	307	2545	648	772	0	21	326	0	449	21	142
Unclassified Pseudonocardiales	51	2745	79	102	45	481	909	421	0	1263	587	240	167	105	105	85	0	116	0	38	14	145	19	70	79	24	1906	8	398	559	138	16	132	766	219	236	0	10	30	0	384	0	73
Unclassified Psychromonadaceae	124	364	62	66	0	0	0	0	0	33	51	302	0	0	0	12	0	0	0	0	4	0	0	3	0	1	0	0	0	0	0	15	8	2	31	30	0	1788	7	0	1	0	8
Unclassified Puniceicoccaceae	113	433	61	251	2	18	0	0	0	82	0	36	139	150	32	110	0	8	0	39	9	22	4	65	54	36	103	2	34	72	0	35	222	89	291	265	4	14	4	0	17	0	6
Unclassified Puniceicoccales	69	952	64	458	6	14	0	0	0	0	0	10	60	77	29	595	8	12	2	14	11	39	6	189	81	92	190	11	0	36	0	16	248	69	139	249	0	39	0	0	0	11	0
Unclassified Pyrinomonadaceae	0	20	0	94	0	0	0	14	0	9	0	50	14	1	2	242	0	8	0	0	1	4	0	43	24	20	114	2	0	24	0	0	53	30	0	42	0	4	49	0	7218	14	22
Unclassified Raineyaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Reichenbachiellaceae	13	188	19	26	2	0	0	0	0	0	0	72	12	2	0	32	0	8	0	10	0	10	2	71	51	93	0	0	10	78	47	0	63	23	25	172	0	12	0	0	14	25	24
Unclassified Rhabdochlamydiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Rhizobiaceae	4109	73136	6635	11149	1771	117625	25596	14826	330	920733	2453	7318	2516	1446	770	1424	756	1090	554	1264	1077	3224	2403	2572	2363	1169	24280	8501	3105	7365	330	274	4460	4214	2436	26603	40	330	3521	28	42154	5513	1442
Unclassified Rhodanobacteraceae	80	606	26	218	8	36	12	0	30	1135	0	284	177	149	76	371	13	338	46	33	76	90	38	401	259	182	2041	49	34	135	0	92	476	202	330	796	143	29	25	0	8	16	88
Unclassified Rhodobacteraceae	129026	2446556	386277	136827	25592	118363	76639	10212	2836	49597	3073	316491	85190	80318	35505	469183	6535	100633	19616	23630	88510	85183	62479	661696	445690	319239	466947	37515	159100	370869	40932	232584	632921	407122	789378	1895967	1690	76947	47962	156	2396636	540656	289798
Unclassified Rhodobacterales	8993	170955	17723	19245	2085	15277	7300	1327	394	4812	774	24336	5760	4965	2125	25416	501	9636	1464	1602	4482	6302	7519	43668	32009	21366	49746	2428	14974	41453	4345	6844	44704	24029	46628	123175	286	17121	3861	0	46963	70676	10425
Unclassified Rhodobiaceae	79	7274	58	6	2	14	0	0	0	6	0	253	53	31	8	98	0	0	0	6	2	6	12	72	53	36	346	0	0	22	0	56	174	52	70	259	0	37	0	0	10	5	64
Unclassified Rhodocyclaceae	23	192	8	19	0	59	94	72	0	167	0	14	61	39	6	98	0	126	27	32	27	26	14	44	54	21	406	17	0	0	8	9	97	18	22	189	6	6	2	0	0	45	4
Unclassified Rhodocyclales	277	782	211	159	6	1547	112	255	6	12296	31	341	170	246	73	109	36	717	35	54	92	99	110	304	202	151	4275	61	628	180	38	71	362	179	105	1392	22	43	0	0	73	18	112
Unclassified Rhodospirillaceae	268	7338	487	234	137	454	64	55	55	196	30	302	405	317	159	400	309	757	1012	166	143	627	256	751	591	260	1724	226	681	1139	14	150	752	638	1007	32340	208	26	24	51	764	439	1830
Unclassified Rhodospirillales	889	17849	1787	3096	344	9750	4024	958	135	825	637	5805	1319	1017	476	2054	1700	3325	2677	790	984	4480	2190	11879	7759	3379	16558	4626	12264	14390	124	670	2395	3416	3696	178242	1187	207	423	231	3565	2466	10542
Unclassified Rhodothalassiaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Rhodothalassiales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
Unclassified Rhodothermaceae	2	161	8	15	0	8	6	0	11	0	0	6	2	7	0	36	0	4	0	6	79	4	61	18	17	15	64	10	0	14	0	4	69	22	30	191	0	9	0	0	20	6648	3066
Unclassified Rhodothermaeota	3	173	0	0	8	0	0	0	0	8	0	0	26	23	16	50	11	6	0	12	8	31	22	19	2	3	161	3	0	16	8	0	24	10	19	51	0	0	0	0	0	82	33
Unclassified Rhodothermales	10	360	10	22	16	0	11	6	0	0	0	19	168	198	67	634	12	128	19	33	44	96	33	411	282	211	378	41	158	185	0	26	537	320	246	472	4	20	0	0	0	356	393
Unclassified Rhodothermia	6	38	4	0	0	0	0	0	0	0	4	0	0	0	0	18	8	56	2	4	15	20	4	9	15	7	32	0	0	2	0	0	45	14	11	26	0	0	0	0	0	528	75
Unclassified Rickettsiaceae	0	31	0	154	0	158	0	0	20	16	29	95	0	0	0	0	0	0	0	7	8	150	24	0	0	0	168	0	0	18	0	179	36	11	0	22	362	0	28	83	0	0	0
Unclassified Rickettsiales	151	341	117	360	109	193	196	107	148	73	509	426	104	77	103	16	15	145	99	119	104	145	147	115	117	90	1549	805	15	99	72	27	327	44	87	447	163	52	46	0	64	20	61
Unclassified Rikenellaceae	20	126	28	81	0	80	4	23	90	43	0	44	8	2	0	6	0	0	27	2	17	4	45	104	70	53	24	7	52	42	0	0	38	64	301	0	0	0	0	25	17	179	32
Unclassified Robiginitomaculaceae	0	44	19	0	6	0	0	0	0	0	0	13	0	0	0	22	49	22	9	2128	2037	11209	4382	4	20	2	0	0	0	149	32	12	33	16	75	81	95	0	0	0	25141	2	34
Unclassified Romeriaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Roseiarcaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Roseiflexaceae	0	172	1	684	0	4	6	19	0	24	0	0	7	4	0	26	0	0	0	0	0	0	0	8	0	0	373	25	0	9	0	12	15	8	18	12	0	0	0	0	0	0	20
Unclassified Roseivirgaceae	0	4	0	0	1	0	0	0	0	0	0	0	0	0	0	14	0	0	0	19	5	37	0	21	8	15	0	0	14	81	0	20	434	49	149	28	0	140	0	0	14	0	14
Unclassified Ruaniaceae	0	101	4	0	0	2	26	2	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Rubricoccaceae	2	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	4	16	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	63	0
Unclassified Rubritaleaceae	0	55	9	99	0	0	0	0	0	0	0	6	38	41	0	47	0	0	0	0	0	0	0	79	52	34	40	0	0	6	245	8	69	12	62	636	0	4	0	0	163	0	28
Unclassified Rubrobacteraceae	8	676	25	0	0	2333	2336	229891	0	37	0	15	4	4	0	0	0	4	0	0	8	30	16	0	0	0	233	4	319	96	0	0	185	1296	229	25	0	0	22	0	0	0	18
Unclassified Rubrobacterales	9	120	0	4	0	61	36	8524	0	0	0	0	6	12	2	26	0	0	0	0	0	0	0	0	0	0	53	2	12	24	0	0	0	18	0	10	0	0	0	0	0	0	15
Unclassified Rubrobacteria	2	255	2	0	0	4	34	2368	0	11	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	26	0	0	12	26	0	0	25	0	12	0	0	0	0	0	0	0
Unclassified Saccharospirillaceae	82	151	36	9	0	43	74	53	52	0	0	145	13	24	4	7	2	14	1	0	0	0	0	1	13	6	45	2	0	0	0	0	10	9	138	141	79	119	0	0	10	0	2
Unclassified Salibacteraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	4	2	0
Unclassified Salinarimonadaceae	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	4	2	0	0	0	0	0	0	10	0	0	0	6	0	10	0	0	0	0	0	14	0
Unclassified Salinisphaeraceae	0	38	2	14	0	0	14	0	0	0	0	0	4	8	2	0	0	0	0	0	3	4	0	8	0	0	125	0	0	0	0	0	21	21	42	79	0	0	0	0	0	0	0
Unclassified Salinisphaerales	0	26	0	48	0	0	0	0	0	16	0	0	2	2	0	0	0	0	0	2	0	4	6	8	10	5	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Salinivirgaceae	150	1750	217	9	0	0	0	0	191	0	0	0	0	0	0	68	0	0	27	0	4	47	4	33	17	0	0	61	0	0	0	0	48	26	3	0	0	0	0	48	0	14	8
Unclassified Sandaracinaceae	5	40	5	0	6	5	1	0	0	20	0	56	20	22	12	0	0	4	0	5	8	31	2	41	18	15	208	0	0	6	0	23	41	7	48	65	0	0	6	0	10	9	28
Unclassified Sanguibacteraceae	0	30	0	75	0	0	10	0	0	367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Saprospiraceae	94	1242	160	2653	28	60	14	20	13	176	0	314	578	752	193	4123	39	258	129	183	463	1109	395	5075	4742	2593	515	150	172	851	357	642	6910	1373	2656	405	4983	2293	77	6	1829	13588	381
Unclassified Saprospirales	240	4688	677	1075	79	68	28	12	38	91	10	332	914	1338	230	20785	38	532	201	434	1435	3737	1087	16205	14722	7351	873	615	298	2011	1127	2166	26226	5348	11013	694	11825	7780	54	12	10195	57717	1074
Unclassified Saprospiria	124	1467	197	650	44	21	27	2	0	59	0	163	159	305	50	3701	10	88	24	120	407	915	288	3429	2975	1593	201	113	284	570	456	412	5331	1107	2517	227	4341	1573	21	0	4501	9529	360
Unclassified Schleiferiaceae	20	286	332	4	4	12	0	0	0	0	0	44	0	0	0	67	0	0	0	4	18	33	9	1	8	15	0	0	0	40	8	6	133	33	47	10	0	135	0	0	0	2	9
Unclassified Scytonemataceae	0	0	0	0	0	11	10	58	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	97	6	0	10	0	0	34	10	0	8	0	0	0	0	0	0	0
Unclassified Sedimentisphaeraceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	30
Unclassified Sedimentisphaerales	8	363	16	99	0	4	0	6	0	0	0	0	29	40	18	62	0	16	4	0	6	2	4	37	22	21	324	7	0	40	0	0	33	15	15	72	0	0	0	0	0	6	67
Unclassified Segnochrobactraceae	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unclassified Selenomonadaceae	29	98	19	50	68	640	0	6	400	0	117	27	0	0	0	103	0	0	0	13	828	16	1970	0	0	0	8	2	0	0	0	0	2	6	14	0	9	0	0	0	589	165	567
Unclassified Selenomonadales	25	86	190	711	27	111	2	2	49	12	3	60	0	8	0	227	0	0	0	10	351	14	819	66	78	37	24	0	0	4	0	0	11	11	14	0	0	18	0	26	0	0	0
Unclassified Shewanellaceae	384	1479	106	6583	36	2573	128	1341	85	30674	1955	17694	78	79	36	135	11	5057	9989	39	43	74	92	99	99	31	291	2	86	52	8	1815	126	79	657	669	54	60	3227	0	272	45	2896
Unclassified Silvanigrellales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0
Unclassified Simkaniaceae	0	16	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	54	0	0	6	0	0	0	14	0	0	0	0	0	0	0	0	0
Unclassified Sinobacteraceae	24	358	7	51	2	20	0	4	0	12301	0	130	7	3	0	20	0	27	0	1	0	13	4	82	36	28	727	0	0	0	0	4	79	35	29	100	0	0	0	0	16	4	2
Unclassified Sneathiellaceae	2	37	5	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	8	2	13	13	2	58	0	0	4	0	0	0	8	0	184	0	0	0	0	6	0	8
Unclassified Sneathiellales	0	48	0	6	0	0	0	0	0	0	0	12	0	0	0	24	6	0	0	0	0	0	0	42	38	2	0	0	0	8	0	0	0	0	4	291	27	0	0	0	0	4	59
Unclassified Solibacteraceae	0	33	0	12	0	0	0	0	4	0	0	40	6	6	2	0	0	11	0	0	0	0	0	29	14	16	50	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0
Unclassified Solirubrobacteraceae	6	754	14	18	0	1722	1910	262	0	154	65	22	0	0	0	16	0	0	0	6	0	2	0	18	26	4	176	2	156	118	0	10	14	23	40	44	0	8	50	0	0	0	0
Unclassified Solirubrobacterales	87	47091	353	47	0	1720	4931	2211	0	105	274	336	32	25	8	86	0	0	0	0	4	19	12	32	29	30	2066	4	1612	2991	0	24	174	307	128	123	0	1	156	0	69	23	34
Unclassified Spartobacteria	16	559	67	139	20	71	34	0	0	6	0	78	23	20	1	38	0	0	7	9	8	71	16	15	11	0	417	4	28	40	0	14	96	33	8	58	0	8	0	0	0	8	92
Unclassified Sphaerobacteraceae	0	0	0	0	0	0	0	8	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
Unclassified Sphaerobacterales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0
Unclassified Sphaerochaetaceae	0	68	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1185	502	91	28	0	0	0	0	0	15	7	17	0	0	0	0	0	0	0	0
Unclassified Sphingobacteriaceae	170	1307	371	3794	4	278	93	29	89	93	185	1989	24	21	5	570	52	243	228	129	169	440	138	346	331	190	388	95	30	274	574	88	412	130	225	162	131	69	28	11	569	805	547
Unclassified Sphingobacteriales	141	595	213	220	10	403	71	54	154	132	5	2516	33	57	18	825	67	115	111	30	81	136	104	224	208	131	387	239	0	160	1178	26	336	114	129	150	144	190	0	19	1577	3977	3311
Unclassified Sphingobacteriia	77	871	261	99	10	1764	119	88	463	78	0	895	14	9	0	1387	6	36	18	58	33	111	78	173	145	68	240	5	72	123	384	4	430	146	260	317	75	170	60	46	359	347	501
Unclassified Sphingomonadaceae	1912	33394	1624	30554	137	1102	504	133	6887	139402	248	41651	1044	1017	741	2136	429	27537	357	156	356	757	353	1979	1357	781	43765	3318	2318	8207	146	1072	3457	1907	1014	1534	273	4082	77	46	12007	2720	1981
Unclassified Sphingomonadales	6447	27150	3981	29504	176	2673	1291	1099	4407	78681	1626	241377	912	891	440	4720	8120	23300	3303	747	1045	1551	1254	5920	5150	2976	35822	1240	3007	9547	3203	5240	5150	2521	2855	3053	2300	5721	434	0	117520	14701	5220
Unclassified Sphingosinicellaceae	0	10	0	10	0	0	0	0	0	40	0	10586	6	6	2	0	10	0	0	0	0	0	0	0	0	0	235	0	0	0	6	0	7	16	0	0	0	0	0	0	15	0	0
